"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
2,"SM","San Miguel Island","HR","Hare Rock",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2012,8/30/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2013,10/19/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2014,8/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2015,6/9/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2016,8/9/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2006.50,"Laminaria farlowii","oar weed, juvenile (<10cm wide)",2017,7/12/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1982,8/19/1982 0:00:00,13.00,0.43,0.85,0.15,30,30.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1983,7/26/1983 0:00:00,3.00,0.07,0.47,0.07,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1984,7/11/1984 0:00:00,0.00,0.00,0.00,0.00,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1985,6/26/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1986,7/8/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1988,7/27/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1989,8/16/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1990,7/24/1990 0:00:00,1.00,0.02,0.11,0.02,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1991,7/23/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1993,7/14/1993 0:00:00,16.00,0.40,1.67,0.37,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2010.00,"Macrocystis pyrifera","giant kelp, all",1994,7/13/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1982,8/19/1982 0:00:00,6.00,0.20,0.55,0.10,30,30.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1983,7/26/1983 0:00:00,2.00,0.05,0.22,0.03,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1984,7/11/1984 0:00:00,0.00,0.00,0.00,0.00,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1985,6/26/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1986,7/8/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1988,7/27/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1989,8/16/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1990,7/24/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1991,7/23/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1993,7/14/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1994,7/13/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2012.00,"Eisenia arborea","Southern sea palm, all",1995,8/21/1995 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1982,8/19/1982 0:00:00,0.00,0.00,0.00,0.00,30,30.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1983,7/26/1983 0:00:00,0.00,0.00,0.00,0.00,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1984,7/11/1984 0:00:00,0.00,0.00,0.00,0.00,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1985,6/26/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1986,7/8/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1988,7/27/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1989,8/16/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1990,7/24/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1991,7/23/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1993,7/14/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1994,7/13/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2013.00,"Pterygophora californica","California sea palm, all",1995,8/21/1995 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1982,8/19/1982 0:00:00,0.00,0.00,0.00,0.00,30,30.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1983,7/26/1983 0:00:00,0.00,0.00,0.00,0.00,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1984,7/11/1984 0:00:00,0.00,0.00,0.00,0.00,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1985,6/26/1985 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1986,7/8/1986 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1988,7/27/1988 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1989,8/16/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1990,7/24/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1991,7/23/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1993,7/14/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1994,7/13/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2014.00,"Laminaria farlowii","oar weed, all",1995,8/21/1995 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2010,9/13/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2011,9/14/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2012,8/30/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2013,10/19/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2014,8/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2015,6/9/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2016,8/9/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2017,7/12/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2010,9/13/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2011,9/14/2011 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2012,8/30/2012 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2013,10/19/2013 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2014,8/12/2014 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2015,6/9/2015 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2016,8/9/2016 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2017,7/12/2017 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1983,7/26/1983 0:00:00,19.00,0.47,0.93,0.14,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1984,7/11/1984 0:00:00,21.00,0.52,0.75,0.11,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1985,6/26/1985 0:00:00,23.00,0.57,0.73,0.16,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1986,7/8/1986 0:00:00,27.00,0.67,0.97,0.21,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1987,8/11/1987 0:00:00,20.00,0.50,0.51,0.11,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1988,7/27/1988 0:00:00,22.00,0.55,0.98,0.22,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1989,8/16/1989 0:00:00,27.00,0.67,1.05,0.23,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1990,7/24/1990 0:00:00,10.00,0.25,0.34,0.07,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1991,7/23/1991 0:00:00,10.00,0.25,0.41,0.09,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1992,9/16/1992 0:00:00,13.00,0.32,0.51,0.11,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1993,7/14/1993 0:00:00,12.00,0.30,0.57,0.12,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1994,7/13/1994 0:00:00,22.00,0.55,0.58,0.13,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1995,8/21/1995 0:00:00,20.00,0.50,0.48,0.10,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1996,8/5/1996 0:00:00,14.00,0.58,0.66,0.19,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1997,7/7/1997 0:00:00,15.00,0.62,0.71,0.20,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1998,7/6/1998 0:00:00,15.00,0.62,0.95,0.27,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",1999,6/28/1999 0:00:00,16.00,0.66,0.77,0.22,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2000,6/26/2000 0:00:00,5.00,0.20,0.33,0.09,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2001,7/16/2001 0:00:00,15.00,0.62,1.41,0.40,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2002,7/8/2002 0:00:00,14.00,0.58,0.76,0.22,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2003,9/8/2003 0:00:00,1.00,0.04,0.14,0.04,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2004,7/26/2004 0:00:00,8.00,0.33,0.71,0.20,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2005,6/13/2005 0:00:00,5.00,0.20,0.39,0.11,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2006,6/19/2006 0:00:00,13.00,0.54,0.83,0.24,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2007,7/9/2007 0:00:00,26.00,1.08,2.00,0.58,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2008,9/8/2008 0:00:00,4.00,0.16,0.24,0.07,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2009,8/17/2009 0:00:00,14.00,0.58,0.82,0.23,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2010,9/13/2010 0:00:00,5.00,0.20,0.39,0.11,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2011,9/14/2011 0:00:00,14.00,0.58,0.76,0.22,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2012,8/30/2012 0:00:00,16.00,0.66,0.93,0.27,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2013,10/19/2013 0:00:00,30.00,1.25,2.22,0.64,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2014,8/12/2014 0:00:00,11.00,0.45,0.39,0.11,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2015,6/9/2015 0:00:00,5.00,0.20,0.33,0.09,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2016,8/9/2016 0:00:00,23.00,0.95,0.91,0.26,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9005.00,"Cypraea spadicea","chestnut cowrie",2017,7/12/2017 0:00:00,16.00,0.66,0.93,0.27,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1982,8/19/1982 0:00:00,0.00,0.00,0.00,0.00,30,30.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1983,7/26/1983 0:00:00,4.00,0.10,0.37,0.05,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1984,7/11/1984 0:00:00,1.00,0.02,0.15,0.02,40,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1985,6/26/1985 0:00:00,8.00,0.20,0.47,0.10,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1986,7/8/1986 0:00:00,13.00,0.32,0.92,0.20,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1987,8/11/1987 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1988,7/27/1988 0:00:00,1.00,0.02,0.11,0.02,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1989,8/16/1989 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1990,7/24/1990 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1991,7/23/1991 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1992,9/16/1992 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1993,7/14/1993 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1994,7/13/1994 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1995,8/21/1995 0:00:00,0.00,0.00,0.00,0.00,20,40.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1996,8/5/1996 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1997,7/7/1997 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1998,7/6/1998 0:00:00,1.00,0.04,0.14,0.04,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",1999,6/28/1999 0:00:00,1.00,0.04,0.14,0.04,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2000,6/26/2000 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2001,7/16/2001 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2002,7/8/2002 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2003,9/8/2003 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2004,7/26/2004 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2005,6/13/2005 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2006,6/19/2006 0:00:00,2.00,0.08,0.28,0.08,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2007,7/9/2007 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2008,9/8/2008 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2009,8/17/2009 0:00:00,0.00,0.00,0.00,0.00,12,24.00
2,"SM","San Miguel Island","HR","Hare Rock",9007.00,"Megastraea undosa","wavy turban snail",2010,9/13/2010 0:00:00,0.00,0.00,0.00,0.00,12,24.00
