SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,TotalAreaSurveyed_sqm,AlternateTaxonName,SpeciesName,Life_Stage,Sex
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,bat star,2015,2015-08-13,1,0.04,0.14,0.04,12,24,Patiria miniata,Patiria miniata,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,bat star,2016,2016-09-29,3,0.12,0.31,0.08,12,24,Patiria miniata,Patiria miniata,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11001,Patiria miniata,bat star,2017,2017-08-23,7,0.29,0.49,0.14,12,24,Patiria miniata,Patiria miniata,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1982,1982-05-04,22,0.55,0.71,0.11,40,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1983,1983-08-30,4,0.1,0.3,0.04,40,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1984,1984-06-26,5,0.12,0.33,0.05,40,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1985,1985-08-05,2,0.05,0.15,0.03,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1986,1986-07-30,2,0.05,0.15,0.03,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1987,1987-08-26,40,1,0.88,0.19,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1988,1988-08-17,25,0.62,0.7,0.15,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1989,1989-09-12,49,1.22,0.8,0.17,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1990,1990-08-07,40,1,0.84,0.18,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1991,1991-08-05,20,0.5,0.74,0.16,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1992,1992-07-15,5,0.12,0.27,0.06,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1993,1993-07-28,8,0.2,0.49,0.11,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1994,1994-07-27,13,0.32,0.33,0.07,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1995,1995-07-24,13,0.32,0.76,0.17,20,40,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1996,1996-08-05,5,0.2,0.39,0.11,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1997,1997-07-07,6,0.25,0.33,0.09,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1998,1998-09-14,3,0.12,0.31,0.08,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,1999,1999-07-19,7,0.29,0.45,0.12,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2000,2000-07-17,6,0.25,0.39,0.11,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2001,2001-07-30,13,0.54,0.68,0.19,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2002,2002-07-22,15,0.62,0.74,0.21,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2003,2003-08-04,13,0.54,0.65,0.18,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2004,2004-08-23,3,0.12,0.31,0.08,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2005,2005-07-11,2,0.08,0.19,0.05,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2006,2006-08-07,4,0.16,0.38,0.11,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2007,2007-09-24,2,0.08,0.19,0.05,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2008,2008-09-29,5,0.2,0.39,0.11,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2009,2009-07-13,8,0.33,0.57,0.16,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2010,2010-08-16,8,0.33,0.49,0.14,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2011,2011-08-16,6,0.25,0.5,0.14,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2012,2012-08-28,4,0.16,0.32,0.09,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2013,2013-08-13,3,0.12,0.43,0.12,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2014,2014-07-30,0,0,0,0,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2015,2015-08-13,0,0,0,0,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2016,2016-09-29,0,0,0,0,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11002,Pisaster giganteus,giant-spined sea star,2017,2017-08-23,0,0,0,0,12,24,Pisaster giganteus,Pisaster giganteus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11004,Lytechinus anamesus,white sea urchin,2017,2017-08-23,40,1.66,1.57,0.45,12,24,Lytechinus anamesus,Lytechinus anamesus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1982,1982-05-04,183,4.57,6.68,1.05,40,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1983,1983-08-30,73,1.82,4.44,0.7,40,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1984,1984-06-26,93,2.32,3.62,0.57,40,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1985,1985-08-05,136,3.4,2,0.44,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1986,1986-07-30,111,2.77,2.02,0.45,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1987,1987-08-26,97,2.42,2.39,0.53,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1988,1988-08-17,61,1.52,2.27,0.5,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1989,1989-09-12,102,2.54,3.26,0.73,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1990,1990-08-07,7,0.17,0.59,0.13,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1991,1991-08-05,18,0.44,1.26,0.28,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1992,1992-07-15,8,0.2,0.41,0.09,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1993,1993-07-28,8,0.2,0.44,0.09,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1994,1994-07-27,11,0.27,0.8,0.17,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1995,1995-07-24,6,0.15,0.4,0.08,20,40,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1996,1996-08-05,10,0.41,1.29,0.37,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1997,1997-07-07,10,0.41,1.44,0.41,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1998,1998-09-14,19,0.79,1.6,0.46,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,1999,1999-07-19,34,1.41,2.31,0.66,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2000,2000-07-17,129,5.37,4.55,1.31,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2001,2001-07-30,98,4.08,4.41,1.27,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2002,2002-07-22,37,1.54,3.84,1.11,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2003,2003-08-04,59,2.45,5.73,1.65,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2004,2004-08-23,32,1.33,3.56,1.03,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2005,2005-07-11,15,0.62,1.18,0.34,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2006,2006-08-07,44,1.83,4.1,1.18,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2007,2007-09-24,23,0.95,2.48,0.71,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2008,2008-09-29,3,0.12,0.31,0.08,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2009,2009-07-13,6,0.25,0.5,0.14,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2010,2010-08-16,59,2.45,4.75,1.37,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2011,2011-08-16,14,0.58,1.57,0.45,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2012,2012-08-28,8,0.33,1,0.29,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2013,2013-08-13,6,0.25,0.86,0.25,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2014,2014-07-30,44,1.83,3.62,1.04,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2015,2015-08-13,105,4.37,3.63,1.05,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2016,2016-09-29,65,2.7,2.69,0.77,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11005,Strongylocentrotus franciscanus,red sea urchin,2017,2017-08-23,73,3.04,3.29,0.95,12,24,Strongylocentrotus franciscanus,Strongylocentrotus franciscanus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1982,1982-05-04,722,18.04,16.76,2.65,40,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1983,1983-08-30,841,21.02,29.97,4.73,40,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1984,1984-06-26,1049,26.22,38.55,6.09,40,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1985,1985-08-05,1755,43.87,22,4.92,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1986,1986-07-30,1596,39.9,11.54,2.58,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1987,1987-08-26,1412,35.29,17.44,3.89,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1988,1988-08-17,57,1.42,3.95,0.88,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1989,1989-09-12,142,3.54,4.7,1.05,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1990,1990-08-07,44,1.1,2.06,0.46,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1991,1991-08-05,10,0.25,0.65,0.14,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1992,1992-07-15,7,0.17,0.33,0.07,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1993,1993-07-28,1,0.02,0.11,0.02,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1994,1994-07-27,18,0.44,0.64,0.14,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1995,1995-07-24,14,0.34,0.84,0.18,20,40,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1996,1996-08-05,1,0.04,0.14,0.04,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1997,1997-07-07,7,0.29,0.49,0.14,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1998,1998-09-14,579,24.12,19.68,5.68,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,1999,1999-07-19,725,30.2,23.56,6.8,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2000,2000-07-17,1991,82.95,47.94,13.84,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2001,2001-07-30,83,3.45,8.8,2.54,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2002,2002-07-22,0,0,0,0,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2003,2003-08-04,1,0.04,0.14,0.04,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2004,2004-08-23,19,0.79,2.74,0.79,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2005,2005-07-11,0,0,0,0,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2006,2006-08-07,16,0.66,1.58,0.45,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2007,2007-09-24,2,0.08,0.19,0.05,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2008,2008-09-29,1,0.04,0.14,0.04,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2009,2009-07-13,8,0.33,0.71,0.2,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2010,2010-08-16,28,1.16,1.72,0.49,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2011,2011-08-16,6,0.25,0.5,0.14,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2012,2012-08-28,8,0.33,0.44,0.12,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2013,2013-08-13,3,0.12,0.43,0.12,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2014,2014-07-30,599,24.95,21.73,6.27,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2015,2015-08-13,1553,64.7,38.47,11.1,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2016,2016-09-29,1185,49.37,17.09,4.93,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11006,Strongylocentrotus purpuratus,purple sea urchin,2017,2017-08-23,1393,58.04,11.01,3.18,12,24,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11007,Parastichopus parvimensis,warty sea cucumber,1982,1982-05-04,29,0.72,1.08,0.17,40,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,11007,Parastichopus parvimensis,warty sea cucumber,1983,1983-08-30,12,0.3,0.88,0.13,40,40,Parastichopus parvimensis,Parastichopus parvimensis,NA,NA
